id,nct_id,responsible_party_type,name,title,organization,affiliation
815907,NCT02655718,Principal Investigator,Vyacheslav Ryabov,"MD, PhD Research Institute for Cardiology",,Russian Academy of Medical Sciences
946920,NCT00588796,Sponsor,,,,
1086496,NCT02819310,Sponsor,,,,
954197,NCT00695968,Sponsor,,,,
849894,NCT02212405,Principal Investigator,Bernard Le Foll,"Principal investigator, MD, PhD, CCFP",,Centre for Addiction and Mental Health
916723,NCT00003040,Sponsor,,,,
968249,NCT00880919,Sponsor,,,,
833003,NCT02432690,Sponsor,,,,
963075,NCT00804570,Sponsor,,,,
961698,NCT00804193,Sponsor,,,,
848731,NCT02227563,Sponsor,,,,
856276,NCT02129127,Sponsor,,,,
852053,NCT02184260,Sponsor,,,,
788617,NCT03011398,Sponsor,,,,
819024,NCT02615080,Sponsor,,,,
964085,NCT00834678,Sponsor-Investigator,Rachel Layman,Principal Investigator,,Ohio State University Comprehensive Cancer Center
1117017,NCT02953067,Principal Investigator,Heidi Haapasalo,"MD, PhD",,Tampere University Hospital
977947,NCT01022762,Sponsor,,,,
800691,NCT02854150,Sponsor,,,,
1135109,NCT02946684,Sponsor-Investigator,Sven O. Skouby,Professor,,Herlev Hospital
947026,NCT00590603,Sponsor,,,,
799638,NCT02867865,Principal Investigator,Reena Engineer,Professor and Radiation oncologist,,Tata Memorial Hospital
848442,NCT02231320,Sponsor,,,,
981059,NCT01055236,,Dr. Phuriphong Songarj,,Department of Anesthesiology,
799931,NCT02864043,Sponsor,,,,
843418,NCT02296814,Sponsor,,,,
924202,NCT00162357,,"Qi Zhu, MD Sr. Medical Director",,Lantheus Medical Imaging,
833836,NCT02421835,Principal Investigator,Jeremy Paul Edward Spencer,Olive Leaf Extract as Part of a Healthy Lifestyle in the Reduction of Blood Pressure,,University of Reading
826847,NCT02512926,Principal Investigator,"Jessica Boklan, MD",Principal Investigator,,Phoenix Children's Hospital
783338,NCT03080090,Sponsor,,,,
885129,NCT01752257,Sponsor-Investigator,Douglas Tyler,"Chair, Surgical Oncology",,Duke University Medical Center
967587,NCT00882635,Sponsor-Investigator,Robert Welsh,Associate Professor,,University of Alberta
988734,NCT01164696,,Medical Director,,Bayer Schering Pharma AG,
963322,NCT00820092,Sponsor,,,,
816190,NCT02652013,Principal Investigator,Philippe Gallien,Medical Doctor HDR,,Pôle Saint Hélier
1145079,NCT01019616,Sponsor-Investigator,Tao OUYANG,Chairman of Breast Center,,Peking University
1026009,NCT03140072,Sponsor,,,,
894135,NCT01633476,Sponsor-Investigator,Professor Lorraine Harper,Professor of Nephrology,,University of Birmingham
924140,NCT00160485,,"COL Elizabeth Golladay Spooner, MD",,Tripler Army Medial Center,
815649,NCT02659085,Sponsor-Investigator,Pouya Movahed Rad,"MD, PhD",,Region Skane
880117,NCT01817699,Sponsor,,,,
943952,NCT00552474,Sponsor,,,,
960010,NCT00773422,Principal Investigator,Sherry McKee,Associate Professor of Psychiatry,,Yale University
816469,NCT02648386,Principal Investigator,Jianwu Dai,"Principal Investigator of Regenerative Medicine Laboratory, Institute of Genetics and Developmental Biology, CAS",,Chinese Academy of Sciences
823438,NCT02557451,Sponsor,,,,
1170777,NCT02352831,Sponsor,,,,
914969,NCT01358981,,Chief Medical Officer,,Eli Lilly,
1135100,NCT02955732,Sponsor,,,,
770034,NCT03253276,Sponsor,,,,
980053,NCT01048086,Principal Investigator,"O'Dorisio, M S",Professor,,University of Iowa
957710,NCT00743132,,med. pract. Ksenija Slankamenac,,"Swiss HPB (Hepato-Pancreato-Biliary) Center, Department of Surgery",
878795,NCT01835028,Principal Investigator,Philippe Pibarot,Doctor,,Laval University
880405,NCT01813929,Sponsor,,,,
1134577,NCT03369769,Sponsor,,,,
852049,NCT02184312,Sponsor,,,,
928403,NCT00259870,Sponsor,,,,
990932,NCT01194817,Principal Investigator,"Kevin Fricka, MD",Principal Investigator,,Anderson Orthopaedic Research Institute
773283,NCT03210974,Sponsor,,,,
910137,NCT01422850,Sponsor,,,,
929432,NCT00284232,Sponsor,,,,
918372,NCT00023777,Sponsor,,,,
876175,NCT01869244,Sponsor,,,,
967480,NCT00877760,Sponsor,,,,
1140851,NCT03089229,Sponsor,,,,
994367,NCT01232686,Sponsor,,,,
979515,NCT01041924,,Dr Darrel P Francis,,Imperial College,
767826,NCT03282045,Sponsor,,,,
808668,NCT02750124,Principal Investigator,Joakim Dillner,Professor,,Karolinska Institutet
978406,NCT01028118,,Edmund Chada Baracat,,University of Sao Paulo General Hospital,
828203,NCT02495415,Sponsor,,,,
790514,NCT02986711,Principal Investigator,Jonathan Foulds,Professor,,Milton S. Hershey Medical Center
1115961,NCT03361384,Sponsor,,,,
942567,NCT00528086,,"E. Ray Dorsey, MD, MBA",,University of Rochester,
952904,NCT00677196,,Dr. Ben Chew,,University of British Columbia,
811112,NCT02718287,Sponsor,,,,
890059,NCT01687816,Sponsor-Investigator,Lieselot Houspie,PhD student Laboratory of Clinical Virology,,Universitaire Ziekenhuizen Leuven
813125,NCT02692053,Principal Investigator,Pr Bruno LEVY,Professor,,"Central Hospital, Nancy, France"
944312,NCT00550810,Principal Investigator,Rachel Syme,Dr. Bernie Eigl,,Alberta Health Services
921853,NCT00111306,Sponsor,,,,
876294,NCT01867684,Sponsor,,,,
959700,NCT00771732,,Nomir Medical Technologies,,Nomir Medical Technologies,
839091,NCT02353286,,[Redacted],,[Redacted],
957912,NCT00745667,,"Drs. M.J.O.E. Bertleff, MD",,Diaconessenhuis,
849227,NCT02221115,Principal Investigator,Edward Harvey,MDCM FRCSC,,McGill University Health Center
988896,NCT01159587,,Medical Director,,Bayser Schering Pharma AG,
907619,NCT01456221,Principal Investigator,Mardia Guadalupe Lopez Alarcon,Doctor,,"Coordinación de Investigación en Salud, Mexico"
1108973,NCT00324285,Sponsor,,,,
931502,NCT00326612,Principal Investigator,Maija Holsti,Associate Professor Division of Pediatric Emergency Medicine,,University of Utah
921743,NCT00106626,,"Executive Vice President, Clinical and Quantitative Sciences",,"Merck & Co., Inc.",
944725,NCT00564577,Sponsor,,,,
816308,NCT02650479,Sponsor,,,,
962561,NCT00813410,,Univ. Prof. Dr. Thomas Pieber,,"Medical University Graz, Internal Medicine, Endocrinology and Nuclear Medicine",
803832,NCT02813174,Principal Investigator,Meagan Stanley,Clinical Psychology PhD Candidate,,i4Health
822730,NCT02566694,Principal Investigator,Professor Alister Hart,Professor of Orthopaedics,,Royal National Orthopaedic Hospital NHS Trust
769881,NCT03255265,Sponsor,,,,
1021290,NCT01986647,Sponsor,,,,
895742,NCT01612403,Sponsor-Investigator,mahmoud hussein hadwan,Researcher,,Babylon University
1145658,NCT03336411,Sponsor,,,,
839111,NCT02353026,Sponsor,,,,
977534,NCT01016275,Sponsor,,,,
958763,NCT00750789,,Wasseem Rock,,emek medical center,
847959,NCT02237625,Sponsor,,,,
812594,NCT02698995,Principal Investigator,"Munteanu Ana Maria, MD, PhD",MD PhD,,Foisor Orthopedics Clinical Hospital
918352,NCT00023244,Sponsor,,,,
897495,NCT01589471,Sponsor,,,,
1147443,NCT03380559,Sponsor,,,,
841404,NCT02323087,Principal Investigator,Anne Holm,MD PhD-student,,University of Copenhagen
1061874,NCT03212326,Sponsor,,,,
799653,NCT02867670,Sponsor,,,,
942882,NCT00532805,Principal Investigator,Charlie Strange,Professor of Pulmonary Medicine,,Medical University of South Carolina
1074430,NCT02030756,Sponsor,,,,
859073,NCT02092571,Sponsor,,,,
849132,NCT02222350,Sponsor,,,,
1120753,NCT03364426,Sponsor-Investigator,Manjinder Sandhu,"Reader in Global Health and Population Sciences, Division of Computational Medicine, Department of Medicine",,University of Cambridge
828276,NCT02494297,Sponsor,,,,
823554,NCT02555943,Principal Investigator,George Lau,Director,,Humanity & Healthy GI and Liver Centre
882619,NCT01784978,Sponsor,,,,
1073094,NCT02855255,Sponsor,,,,
837548,NCT02373462,Sponsor,,,,
921053,NCT00085969,Sponsor,,,,
900444,NCT01550679,Principal Investigator,Davor Plavec,"Assist.Prof., MD, PhD",,Children's Hospital Srebrnjak
1149071,NCT03115619,Sponsor,,,,
1074426,NCT02030964,Sponsor,,,,
991707,NCT01197118,,Shiying Yu / Chief,,Tongji Cancer Center,
936871,NCT00428103,Sponsor-Investigator,"Juan Crestanello, MD",Associate Professor of Surgery,,The Ohio State University
873080,NCT01909661,Sponsor,,,,
975492,NCT00988819,,Associate Professor Chong Yap Seng,,National University of Singapore (NUHS),
791748,NCT02970656,Sponsor,,,,
934968,NCT00394017,,Frans Boch Waldorff /MD PhD,,"Research Unit Of General Practice, Copenhagen",
948054,NCT00611273,Sponsor,,,,
884351,NCT01762410,Sponsor,,,,
993921,NCT01234922,Sponsor,,,,
877523,NCT01851629,Sponsor,,,,
834749,NCT02409940,Principal Investigator,Dr. Aruna Rakha,DST Inspire Faculty,,Postgraduate Institute of Medical Education and Research
859421,NCT02088047,Sponsor,,,,
867932,NCT01976884,Principal Investigator,Jia-feng Wang,Dr.,,Changhai Hospital
1171003,NCT02016378,Principal Investigator,Brian Hicks,Research Assistant Professor,,University of Michigan
814708,NCT02671370,Principal Investigator,Swanenburg,Head of PT Research,,Balgrist University Hospital
809492,NCT02739399,Principal Investigator,"Dr. Alain Kalmar, MD, PhD",Dr,,Algemeen Ziekenhuis Maria Middelares
802743,NCT02827409,Sponsor-Investigator,"Anup Katheria, M.D.",Director Neonatal Reseach Institute,,Sharp HealthCare
878824,NCT01834599,Principal Investigator,Christian Loubert,"Christian Loubert, MD, FRCPC",,Maisonneuve-Rosemont Hospital
984965,NCT01117181,Sponsor,,,,
845006,NCT02276131,Sponsor,,,,
990828,NCT01185405,Principal Investigator,Sang-Ho Choi,Doctor,,Asan Medical Center
831535,NCT02451813,Sponsor,,,,
982756,NCT01084213,Sponsor,,,,
824709,NCT02540863,Principal Investigator,Adelaida María Castro-Sánchez,PhD (Lecturer),,Universidad de Almeria
1071688,NCT03328156,Principal Investigator,Mohammed Mahmmoud Syed,Cardiology Resident,,Assiut University
816091,NCT02653313,Sponsor,,,,
771594,NCT03233152,Principal Investigator,Bart Neyns,Head of Medical Oncology,,Universitair Ziekenhuis Brussel
795380,NCT02923297,Sponsor,,,,
813665,NCT02684994,Sponsor,,,,
774199,NCT03199027,Principal Investigator,Professor Landon Myer,Professor,,University of Cape Town
991299,NCT01198977,Sponsor,,,,
801896,NCT02838459,Principal Investigator,Martin Gerdin,Researcher,,Karolinska Institutet
769235,NCT03263689,Sponsor,,,,
1156651,NCT02945579,Sponsor,,,,
1120337,NCT01049243,Sponsor,,,,
830925,NCT02459782,Sponsor,,,,
981023,NCT01062373,Sponsor,,,,
768564,NCT03272412,Principal Investigator,Elena Labarta,Gynecologist IVI Valencia,,"Instituto Valenciano de Infertilidad, IVI VALENCIA"
1134527,NCT03373006,Sponsor,,,,
938430,NCT00457834,,Steen Jensen,,"Heart Centre, Umeå University Hospital and Department of Public Health and Clinical Medicine",
838472,NCT02361359,Principal Investigator,"Shahnaz Klouche, MD",Physician responsible of clinical research,,Hospital Ambroise Paré Paris
994321,NCT01232088,Principal Investigator,Claudia Spies,"Department of Anesthesiology and Intensive Care Medicine CVK/CCM, Charite University, Berlin",,"Charite University, Berlin, Germany"
1086133,NCT03185728,Principal Investigator,Benjamin H. Levi,"Professor, Department of Humanities and Pediatrics",,Milton S. Hershey Medical Center
955442,NCT00715104,Sponsor,,,,
860470,NCT02074358,Sponsor,,,,
976878,NCT01004848,Sponsor,,,,
1080929,NCT03039543,Principal Investigator,Junghee Ryu,Associate professor,,Seoul National University Bundang Hospital
947216,NCT00601744,Sponsor,,,,
786792,NCT03035175,Principal Investigator,Rita Dadiz,Associate Professor,,University of Rochester
950046,NCT00632203,Sponsor,,,,
767398,NCT03287609,Sponsor,,,,
768965,NCT03267199,Principal Investigator,Nardeen Beshay,resident physician,,Assiut University
933140,NCT00356837,,"John G. McManus, LTC,",,USAISR,
769794,NCT03256396,Principal Investigator,"Annop Piriyapatsom, MD","Lecturer, Department of Anesthesiology, Principal Investigator",,Mahidol University
818622,NCT02620332,Sponsor,,,,
892673,NCT01653275,Principal Investigator,Anne Kenny,Professor of Medicine,,UConn Health
978031,NCT01023867,Principal Investigator,Doh Kwan Kim,Professor,,Samsung Medical Center
1169834,NCT03109301,Sponsor,,,,
969552,NCT00904540,,"Sr Director, Clinical R & D",,"Endo Pharmaceuticals, Inc.",
996269,NCT01258218,Sponsor,,,,
778802,NCT03139136,Sponsor,,,,
806797,NCT02774525,Sponsor,,,,
900300,NCT01552590,Sponsor,,,,
893982,NCT01635478,Principal Investigator,DR. SWAPNIL YESHWANT PARAB,FELLOW,,Tata Memorial Hospital
943013,NCT00528918,Sponsor,,,,
866970,NCT01989442,Principal Investigator,Ufuk Cakir,MD,,Ankara University
971622,NCT00934700,Sponsor,,,,
994471,NCT01240070,,"FoRiSID, Research Foundation of the Italian Society of Diabetology",,Italian Society of Diabetology,
877970,NCT01845766,Sponsor,,,,
899542,NCT01562561,Sponsor,,,,
897864,NCT01584596,Principal Investigator,Peter T. Katzmarzyk,"Associate Executive Director for Population Science, Professor and Louisiana Public Facilities Authority Endowed Chair",,Pennington Biomedical Research Center
946419,NCT00582062,Sponsor,,,,
898114,NCT01581307,Sponsor,,,,
963556,NCT00822900,Sponsor-Investigator,David Wright,Principal Investigator,,Emory University
977465,NCT01014325,Sponsor,,,,
789418,NCT03000985,Sponsor,,,,
992808,NCT01211769,,José Carlos Fernandes Galduróz,,Adjuncto Professor of UNIFESP,
857413,NCT02114294,Sponsor,,,,
949439,NCT00633503,Principal Investigator,Gregory R. Evans,Professor,,"University of California, Irvine"
1076990,NCT02845453,Principal Investigator,Amy Yule,"Assistant in Psychiatry, Massachusetts General Hospital, Instructor at Harvard Medical School, Medical Director of the Addiction and Recovery Management Service",,Massachusetts General Hospital
797874,NCT02890823,Sponsor,,,,
1022757,NCT01439308,Sponsor,,,,
806993,NCT02771964,Principal Investigator,Michael Avidan,Professor of Anesthesiology,,Washington University School of Medicine
880947,NCT01806844,Principal Investigator,Cornelia Genbrugge,Dr. Genbrugge,,Hasselt University
802022,NCT02836821,Sponsor,,,,
1081653,NCT01710930,Sponsor,,,,
860910,NCT02068612,Sponsor,,,,
831307,NCT02454790,Principal Investigator,C.T. Muijs,"MD, PhD",,University Medical Center Groningen
1062391,NCT01583166,Principal Investigator,Michael Flynn,Principal Investigator,,"University of Massachusetts, Worcester"
922586,NCT00123279,,Edith Van Dijkman,,ThromboGenics,
822653,NCT02567695,Sponsor,,,,
941035,NCT00501618,Principal Investigator,Jean-Pierre Lindenmayer,Clinical Director,,Manhattan Psychiatric Center
823535,NCT02556190,Sponsor,,,,
883330,NCT01775709,Principal Investigator,Beckman Laser Institute and Medical Center,"Hamid Djalilian, M.D.,Associate Professor of Clinical Otolaryngology",,"University of California, Irvine"
994228,NCT01238211,Sponsor,,,,
916825,NCT00003238,Sponsor,,,,
883739,NCT01770379,Sponsor,,,,
946968,NCT00589810,Principal Investigator,"Stephen G. Ellis, M.D.",Principal Investigator,,The Cleveland Clinic
991242,NCT01198223,,Comparison of therapeutic effect of aqueous extract of garlic and nystatin mouthwash in denture stomatitis,,Qazvin University of Medical Science,
884240,NCT01763853,Sponsor,,,,
813604,NCT02685787,Principal Investigator,Serena Amici,MD,,Azienda Sanitaria Locale N.1 dell'Umbria
1080492,NCT03341182,Sponsor,,,,
966972,NCT00869947,Sponsor,,,,
986054,NCT01128660,Principal Investigator,Jesper Hallas,Professor of Clinical Pharmacology,,University of Southern Denmark
885445,NCT01748136,Sponsor,,,,
936660,NCT00426257,Sponsor,,,,
860583,NCT02072889,Sponsor,,,,
947683,NCT00605904,Principal Investigator,Markus Heilig,"Clinical Director, NIAAA",,National Institutes of Health Clinical Center (CC)
1093819,NCT01009073,Sponsor,,,,
937150,NCT00435864,Sponsor,,,,
996895,NCT01276288,Sponsor,,,,
954220,NCT00696293,Principal Investigator,Jordan F. Karp,Associate professor,,University of Pittsburgh
956287,NCT00722800,Principal Investigator,Alexandra Kimball,Principal Investigator,,Massachusetts General Hospital
865556,NCT02007928,Sponsor,,,,
888919,NCT01702714,Sponsor,,,,
806971,NCT02772250,Principal Investigator,Yanqing Li,"PhD,MD",,Shandong University
789521,NCT02999646,Sponsor,,,,
845327,NCT02271958,Principal Investigator,Dr. Josep Lluis Carbonell i Esteve,Medical Director,,Mediterranea Medica S. L.
1051268,NCT02647489,Sponsor,,,,
898650,NCT01574274,Principal Investigator,"Lewis B. Silverman, M.D.",Principal Investigator,,Dana-Farber Cancer Institute
898580,NCT01575184,Principal Investigator,Jong Hwan Lee,Assistant Professor,,Samsung Medical Center
837188,NCT02378142,Sponsor,,,,
1005541,NCT02975804,Principal Investigator,Dr Tamis Wai-mun PIN,Assistant Professor,,The Hong Kong Polytechnic University
1149089,NCT03075254,Sponsor,,,,
965309,NCT00840736,,"Jan Willem M. Greve, MD PhD",,Atrium Medical Centre Parkstad,
974602,NCT00967616,Sponsor,,,,
945101,NCT00572910,Sponsor,,,,
979690,NCT01044251,Principal Investigator,Farnaz Amoozegar,Principal Investigator,,University of Calgary
890760,NCT01678651,Sponsor,,,,
869827,NCT01952132,Sponsor,,,,
782907,NCT03085706,Principal Investigator,Liu Jing,Chief Physician,,The First Affiliated Hospital of Dalian Medical University
995324,NCT01252472,Principal Investigator,Roni Shtein,Assistant Professor of Ophthalmology and Visual Sciences,,University of Michigan
839930,NCT02342314,Sponsor,,,,
993035,NCT01222377,Sponsor,,,,
973193,NCT00948311,Sponsor,,,,
884426,NCT01761435,Sponsor,,,,
949921,NCT00630448,Sponsor,,,,
1113038,NCT00641797,Principal Investigator,David Burmeister,"Chair, Department of Emergency Medicine",,Lehigh Valley Hospital
826152,NCT02522039,Principal Investigator,Birgit Sander,md,,"Glostrup University Hospital, Copenhagen"
955497,NCT00706420,Sponsor,,,,
1112501,NCT02448381,Sponsor,,,,
886151,NCT01738945,Principal Investigator,Mahmut Ilker Yilmaz,Associate Profesoor,,Gulhane School of Medicine
968956,NCT00897416,,"Nicole Urban, ScD",,Fred Hutchinson Cancer Research Center,
853755,NCT02162004,Principal Investigator,Signe Schmidt,MD,,Hvidovre University Hospital
997638,NCT01271023,Principal Investigator,John Lum,Principal Investigator,,Jaeb Center for Health Research
1048457,NCT02060500,Principal Investigator,"Mark L. Wulkan, M.D.",Principal Investigator,,Emory University
825480,NCT02530775,Principal Investigator,"Joon Yung Lee, MD",M.D.,,University of Pittsburgh
789674,NCT02997657,Principal Investigator,Christopher W. Kahler,Professor,,Brown University
923514,NCT00148590,Sponsor-Investigator,"M. Schaefer, MD",Professor of Psychiatry,,"Charite University, Berlin, Germany"
929772,NCT00287820,,Robert C. Smith MD,,Manhatan Psychiatric Center,
844930,NCT02277119,Sponsor,,,,
961585,NCT00789945,Principal Investigator,David S. Schade,MD,,University of New Mexico
